Datetime,aep,year_day,holiday,weekend,winter,spring,summer,fall,hour,month,day_of_week
2015-12-22 21:00:00,14764.0,356,0,0,1,0,0,0,21,12,1
2015-12-22 22:00:00,14321.0,356,0,0,1,0,0,0,22,12,1
2015-12-22 23:00:00,13804.0,356,0,0,1,0,0,0,23,12,1
2015-12-23 00:00:00,12928.0,357,0,0,1,0,0,0,0,12,2
2015-12-23 01:00:00,12334.0,357,0,0,1,0,0,0,1,12,2
2015-12-23 02:00:00,11902.0,357,0,0,1,0,0,0,2,12,2
2015-12-23 03:00:00,11621.0,357,0,0,1,0,0,0,3,12,2
2015-12-23 04:00:00,11588.0,357,0,0,1,0,0,0,4,12,2
2015-12-23 05:00:00,11750.0,357,0,0,1,0,0,0,5,12,2
2015-12-23 06:00:00,12300.0,357,0,0,1,0,0,0,6,12,2
2015-12-23 07:00:00,13149.0,357,0,0,1,0,0,0,7,12,2
2015-12-23 08:00:00,14001.0,357,0,0,1,0,0,0,8,12,2
2015-12-23 09:00:00,14156.0,357,0,0,1,0,0,0,9,12,2
2015-12-23 10:00:00,14334.0,357,0,0,1,0,0,0,10,12,2
2015-12-23 11:00:00,14476.0,357,0,0,1,0,0,0,11,12,2
2015-12-23 12:00:00,14381.0,357,0,0,1,0,0,0,12,12,2
2015-12-23 13:00:00,14210.0,357,0,0,1,0,0,0,13,12,2
2015-12-23 14:00:00,14034.0,357,0,0,1,0,0,0,14,12,2
2015-12-23 15:00:00,13959.0,357,0,0,1,0,0,0,15,12,2
2015-12-23 16:00:00,13822.0,357,0,0,1,0,0,0,16,12,2
2015-12-23 17:00:00,13935.0,357,0,0,1,0,0,0,17,12,2
2015-12-23 18:00:00,14432.0,357,0,0,1,0,0,0,18,12,2
2015-12-23 19:00:00,14478.0,357,0,0,1,0,0,0,19,12,2
2015-12-23 20:00:00,14285.0,357,0,0,1,0,0,0,20,12,2
2015-12-23 21:00:00,14042.0,357,0,0,1,0,0,0,21,12,2
2015-12-23 22:00:00,13544.0,357,0,0,1,0,0,0,22,12,2
2015-12-23 23:00:00,12797.0,357,0,0,1,0,0,0,23,12,2
2015-12-24 00:00:00,11876.0,358,1,0,1,0,0,0,0,12,3
2015-12-24 01:00:00,11136.0,358,1,0,1,0,0,0,1,12,3
2015-12-24 02:00:00,10621.0,358,1,0,1,0,0,0,2,12,3
2015-12-24 03:00:00,10374.0,358,1,0,1,0,0,0,3,12,3
2015-12-24 04:00:00,10106.0,358,1,0,1,0,0,0,4,12,3
2015-12-24 05:00:00,10164.0,358,1,0,1,0,0,0,5,12,3
2015-12-24 06:00:00,10358.0,358,1,0,1,0,0,0,6,12,3
2015-12-24 07:00:00,10834.0,358,1,0,1,0,0,0,7,12,3
2015-12-24 08:00:00,11358.0,358,1,0,1,0,0,0,8,12,3
2015-12-24 09:00:00,11690.0,358,1,0,1,0,0,0,9,12,3
2015-12-24 10:00:00,12075.0,358,1,0,1,0,0,0,10,12,3
2015-12-24 11:00:00,12221.0,358,1,0,1,0,0,0,11,12,3
2015-12-24 12:00:00,12152.0,358,1,0,1,0,0,0,12,12,3
2015-12-24 13:00:00,11966.0,358,1,0,1,0,0,0,13,12,3
2015-12-24 14:00:00,11825.0,358,1,0,1,0,0,0,14,12,3
2015-12-24 15:00:00,11698.0,358,1,0,1,0,0,0,15,12,3
2015-12-24 16:00:00,11629.0,358,1,0,1,0,0,0,16,12,3
2015-12-24 17:00:00,11642.0,358,1,0,1,0,0,0,17,12,3
2015-12-24 18:00:00,12181.0,358,1,0,1,0,0,0,18,12,3
2015-12-24 19:00:00,12163.0,358,1,0,1,0,0,0,19,12,3
2015-12-24 20:00:00,11952.0,358,1,0,1,0,0,0,20,12,3
2015-12-24 21:00:00,11879.0,358,1,0,1,0,0,0,21,12,3
2015-12-24 22:00:00,11779.0,358,1,0,1,0,0,0,22,12,3
2015-12-24 23:00:00,11506.0,358,1,0,1,0,0,0,23,12,3
2015-12-25 00:00:00,10994.0,359,1,0,1,0,0,0,0,12,4
2015-12-25 01:00:00,10466.0,359,1,0,1,0,0,0,1,12,4
2015-12-25 02:00:00,10058.0,359,1,0,1,0,0,0,2,12,4
2015-12-25 03:00:00,9813.0,359,1,0,1,0,0,0,3,12,4
2015-12-25 04:00:00,9708.0,359,1,0,1,0,0,0,4,12,4
2015-12-25 05:00:00,9738.0,359,1,0,1,0,0,0,5,12,4
2015-12-25 06:00:00,9932.0,359,1,0,1,0,0,0,6,12,4
2015-12-25 07:00:00,10312.0,359,1,0,1,0,0,0,7,12,4
2015-12-25 08:00:00,10848.0,359,1,0,1,0,0,0,8,12,4
2015-12-25 09:00:00,11245.0,359,1,0,1,0,0,0,9,12,4
2015-12-25 10:00:00,11657.0,359,1,0,1,0,0,0,10,12,4
2015-12-25 11:00:00,11978.0,359,1,0,1,0,0,0,11,12,4
2015-12-25 12:00:00,12088.0,359,1,0,1,0,0,0,12,12,4
2015-12-25 13:00:00,11942.0,359,1,0,1,0,0,0,13,12,4
2015-12-25 14:00:00,11567.0,359,1,0,1,0,0,0,14,12,4
2015-12-25 15:00:00,11228.0,359,1,0,1,0,0,0,15,12,4
2015-12-25 16:00:00,11047.0,359,1,0,1,0,0,0,16,12,4
2015-12-25 17:00:00,11073.0,359,1,0,1,0,0,0,17,12,4
2015-12-25 18:00:00,11646.0,359,1,0,1,0,0,0,18,12,4
2015-12-25 19:00:00,11872.0,359,1,0,1,0,0,0,19,12,4
2015-12-25 20:00:00,11843.0,359,1,0,1,0,0,0,20,12,4
2015-12-25 21:00:00,11815.0,359,1,0,1,0,0,0,21,12,4
2015-12-25 22:00:00,11669.0,359,1,0,1,0,0,0,22,12,4
2015-12-25 23:00:00,11334.0,359,1,0,1,0,0,0,23,12,4
2015-12-26 00:00:00,10865.0,360,0,1,1,0,0,0,0,12,5
2015-12-26 01:00:00,10404.0,360,0,1,1,0,0,0,1,12,5
2015-12-26 02:00:00,10114.0,360,0,1,1,0,0,0,2,12,5
2015-12-26 03:00:00,9956.0,360,0,1,1,0,0,0,3,12,5
2015-12-26 04:00:00,9930.0,360,0,1,1,0,0,0,4,12,5
2015-12-26 05:00:00,10022.0,360,0,1,1,0,0,0,5,12,5
2015-12-26 06:00:00,10235.0,360,0,1,1,0,0,0,6,12,5
2015-12-26 07:00:00,10647.0,360,0,1,1,0,0,0,7,12,5
2015-12-26 08:00:00,11183.0,360,0,1,1,0,0,0,8,12,5
2015-12-26 09:00:00,11592.0,360,0,1,1,0,0,0,9,12,5
2015-12-26 10:00:00,12081.0,360,0,1,1,0,0,0,10,12,5
2015-12-26 11:00:00,12482.0,360,0,1,1,0,0,0,11,12,5
2015-12-26 12:00:00,12566.0,360,0,1,1,0,0,0,12,12,5
2015-12-26 13:00:00,12555.0,360,0,1,1,0,0,0,13,12,5
2015-12-26 14:00:00,12449.0,360,0,1,1,0,0,0,14,12,5
2015-12-26 15:00:00,12414.0,360,0,1,1,0,0,0,15,12,5
2015-12-26 16:00:00,12442.0,360,0,1,1,0,0,0,16,12,5
2015-12-26 17:00:00,12574.0,360,0,1,1,0,0,0,17,12,5
2015-12-26 18:00:00,13227.0,360,0,1,1,0,0,0,18,12,5
2015-12-26 19:00:00,13293.0,360,0,1,1,0,0,0,19,12,5
2015-12-26 20:00:00,13152.0,360,0,1,1,0,0,0,20,12,5
2015-12-26 21:00:00,12893.0,360,0,1,1,0,0,0,21,12,5
2015-12-26 22:00:00,12429.0,360,0,1,1,0,0,0,22,12,5
2015-12-26 23:00:00,11975.0,360,0,1,1,0,0,0,23,12,5
2015-12-27 00:00:00,11262.0,361,0,1,1,0,0,0,0,12,6
2015-12-27 01:00:00,10791.0,361,0,1,1,0,0,0,1,12,6
2015-12-27 02:00:00,10305.0,361,0,1,1,0,0,0,2,12,6
2015-12-27 03:00:00,10153.0,361,0,1,1,0,0,0,3,12,6
2015-12-27 04:00:00,10097.0,361,0,1,1,0,0,0,4,12,6
2015-12-27 05:00:00,10109.0,361,0,1,1,0,0,0,5,12,6
2015-12-27 06:00:00,10244.0,361,0,1,1,0,0,0,6,12,6
2015-12-27 07:00:00,10587.0,361,0,1,1,0,0,0,7,12,6
2015-12-27 08:00:00,10976.0,361,0,1,1,0,0,0,8,12,6
2015-12-27 09:00:00,11461.0,361,0,1,1,0,0,0,9,12,6
2015-12-27 10:00:00,11836.0,361,0,1,1,0,0,0,10,12,6
2015-12-27 11:00:00,11974.0,361,0,1,1,0,0,0,11,12,6
2015-12-27 12:00:00,12093.0,361,0,1,1,0,0,0,12,12,6
2015-12-27 13:00:00,12364.0,361,0,1,1,0,0,0,13,12,6
2015-12-27 14:00:00,15488.0,361,0,1,1,0,0,0,14,12,6
2015-12-27 15:00:00,12413.0,361,0,1,1,0,0,0,15,12,6
2015-12-27 16:00:00,12470.0,361,0,1,1,0,0,0,16,12,6
2015-12-27 17:00:00,12789.0,361,0,1,1,0,0,0,17,12,6
2015-12-27 18:00:00,13604.0,361,0,1,1,0,0,0,18,12,6
2015-12-27 19:00:00,13797.0,361,0,1,1,0,0,0,19,12,6
2015-12-27 20:00:00,13687.0,361,0,1,1,0,0,0,20,12,6
2015-12-27 21:00:00,13517.0,361,0,1,1,0,0,0,21,12,6
2015-12-27 22:00:00,13373.0,361,0,1,1,0,0,0,22,12,6
2015-12-27 23:00:00,12584.0,361,0,1,1,0,0,0,23,12,6
2015-12-28 00:00:00,12072.0,362,0,0,1,0,0,0,0,12,0
2015-12-28 01:00:00,11602.0,362,0,0,1,0,0,0,1,12,0
2015-12-28 02:00:00,11485.0,362,0,0,1,0,0,0,2,12,0
2015-12-28 03:00:00,11333.0,362,0,0,1,0,0,0,3,12,0
2015-12-28 04:00:00,11437.0,362,0,0,1,0,0,0,4,12,0
2015-12-28 05:00:00,11708.0,362,0,0,1,0,0,0,5,12,0
2015-12-28 06:00:00,12388.0,362,0,0,1,0,0,0,6,12,0
2015-12-28 07:00:00,13488.0,362,0,0,1,0,0,0,7,12,0
2015-12-28 08:00:00,14436.0,362,0,0,1,0,0,0,8,12,0
2015-12-28 09:00:00,14839.0,362,0,0,1,0,0,0,9,12,0
2015-12-28 10:00:00,15096.0,362,0,0,1,0,0,0,10,12,0
2015-12-28 11:00:00,15523.0,362,0,0,1,0,0,0,11,12,0
2015-12-28 12:00:00,15608.0,362,0,0,1,0,0,0,12,12,0
2015-12-28 13:00:00,15710.0,362,0,0,1,0,0,0,13,12,0
2015-12-28 14:00:00,15724.0,362,0,0,1,0,0,0,14,12,0
2015-12-28 15:00:00,15485.0,362,0,0,1,0,0,0,15,12,0
2015-12-28 16:00:00,15439.0,362,0,0,1,0,0,0,16,12,0
2015-12-28 17:00:00,15595.0,362,0,0,1,0,0,0,17,12,0
2015-12-28 18:00:00,16134.0,362,0,0,1,0,0,0,18,12,0
2015-12-28 19:00:00,16113.0,362,0,0,1,0,0,0,19,12,0
2015-12-28 20:00:00,15857.0,362,0,0,1,0,0,0,20,12,0
2015-12-28 21:00:00,15553.0,362,0,0,1,0,0,0,21,12,0
2015-12-28 22:00:00,14844.0,362,0,0,1,0,0,0,22,12,0
2015-12-28 23:00:00,14018.0,362,0,0,1,0,0,0,23,12,0
2015-12-29 00:00:00,13299.0,363,0,0,1,0,0,0,0,12,1
2015-12-29 01:00:00,12597.0,363,0,0,1,0,0,0,1,12,1
2015-12-29 02:00:00,12199.0,363,0,0,1,0,0,0,2,12,1
2015-12-29 03:00:00,12010.0,363,0,0,1,0,0,0,3,12,1
2015-12-29 04:00:00,11850.0,363,0,0,1,0,0,0,4,12,1
2015-12-29 05:00:00,12016.0,363,0,0,1,0,0,0,5,12,1
2015-12-29 06:00:00,12581.0,363,0,0,1,0,0,0,6,12,1
2015-12-29 07:00:00,13419.0,363,0,0,1,0,0,0,7,12,1
2015-12-29 08:00:00,14165.0,363,0,0,1,0,0,0,8,12,1
2015-12-29 09:00:00,14355.0,363,0,0,1,0,0,0,9,12,1
2015-12-29 10:00:00,14504.0,363,0,0,1,0,0,0,10,12,1
2015-12-29 11:00:00,14607.0,363,0,0,1,0,0,0,11,12,1
2015-12-29 12:00:00,14690.0,363,0,0,1,0,0,0,12,12,1
2015-12-29 13:00:00,14621.0,363,0,0,1,0,0,0,13,12,1
2015-12-29 14:00:00,14439.0,363,0,0,1,0,0,0,14,12,1
2015-12-29 15:00:00,14316.0,363,0,0,1,0,0,0,15,12,1
2015-12-29 16:00:00,14183.0,363,0,0,1,0,0,0,16,12,1
2015-12-29 17:00:00,14370.0,363,0,0,1,0,0,0,17,12,1
2015-12-29 18:00:00,15069.0,363,0,0,1,0,0,0,18,12,1
2015-12-29 19:00:00,15320.0,363,0,0,1,0,0,0,19,12,1
2015-12-29 20:00:00,15322.0,363,0,0,1,0,0,0,20,12,1
2015-12-29 21:00:00,14943.0,363,0,0,1,0,0,0,21,12,1
2015-12-29 22:00:00,14549.0,363,0,0,1,0,0,0,22,12,1
2015-12-29 23:00:00,13918.0,363,0,0,1,0,0,0,23,12,1
2015-12-30 00:00:00,13219.0,364,0,0,1,0,0,0,0,12,2
2015-12-30 01:00:00,12665.0,364,0,0,1,0,0,0,1,12,2
2015-12-30 02:00:00,12291.0,364,0,0,1,0,0,0,2,12,2
2015-12-30 03:00:00,12252.0,364,0,0,1,0,0,0,3,12,2
2015-12-30 04:00:00,12128.0,364,0,0,1,0,0,0,4,12,2
2015-12-30 05:00:00,12203.0,364,0,0,1,0,0,0,5,12,2
2015-12-30 06:00:00,12835.0,364,0,0,1,0,0,0,6,12,2
2015-12-30 07:00:00,13617.0,364,0,0,1,0,0,0,7,12,2
2015-12-30 08:00:00,14413.0,364,0,0,1,0,0,0,8,12,2
2015-12-30 09:00:00,14679.0,364,0,0,1,0,0,0,9,12,2
2015-12-30 10:00:00,14800.0,364,0,0,1,0,0,0,10,12,2
2015-12-30 11:00:00,14917.0,364,0,0,1,0,0,0,11,12,2
2015-12-30 12:00:00,14930.0,364,0,0,1,0,0,0,12,12,2
2015-12-30 13:00:00,14873.0,364,0,0,1,0,0,0,13,12,2
2015-12-30 14:00:00,14710.0,364,0,0,1,0,0,0,14,12,2
2015-12-30 15:00:00,14573.0,364,0,0,1,0,0,0,15,12,2
2015-12-30 16:00:00,14400.0,364,0,0,1,0,0,0,16,12,2
2015-12-30 17:00:00,14616.0,364,0,0,1,0,0,0,17,12,2
2015-12-30 18:00:00,15226.0,364,0,0,1,0,0,0,18,12,2
2015-12-30 19:00:00,15260.0,364,0,0,1,0,0,0,19,12,2
2015-12-30 20:00:00,15134.0,364,0,0,1,0,0,0,20,12,2
2015-12-30 21:00:00,14891.0,364,0,0,1,0,0,0,21,12,2
2015-12-30 22:00:00,14455.0,364,0,0,1,0,0,0,22,12,2
2015-12-30 23:00:00,13796.0,364,0,0,1,0,0,0,23,12,2
2015-12-31 00:00:00,13123.0,365,1,0,1,0,0,0,0,12,3
2015-12-31 01:00:00,12415.0,365,1,0,1,0,0,0,1,12,3
2015-12-31 02:00:00,12087.0,365,1,0,1,0,0,0,2,12,3
2015-12-31 03:00:00,12010.0,365,1,0,1,0,0,0,3,12,3
2015-12-31 04:00:00,11972.0,365,1,0,1,0,0,0,4,12,3
2015-12-31 05:00:00,12081.0,365,1,0,1,0,0,0,5,12,3
2015-12-31 06:00:00,12693.0,365,1,0,1,0,0,0,6,12,3
2015-12-31 07:00:00,13373.0,365,1,0,1,0,0,0,7,12,3
2015-12-31 08:00:00,14090.0,365,1,0,1,0,0,0,8,12,3
2015-12-31 09:00:00,14397.0,365,1,0,1,0,0,0,9,12,3
2015-12-31 10:00:00,14643.0,365,1,0,1,0,0,0,10,12,3
2015-12-31 11:00:00,14824.0,365,1,0,1,0,0,0,11,12,3
2015-12-31 12:00:00,14813.0,365,1,0,1,0,0,0,12,12,3
2015-12-31 13:00:00,14727.0,365,1,0,1,0,0,0,13,12,3
2015-12-31 14:00:00,14657.0,365,1,0,1,0,0,0,14,12,3
2015-12-31 15:00:00,14581.0,365,1,0,1,0,0,0,15,12,3
2015-12-31 16:00:00,14530.0,365,1,0,1,0,0,0,16,12,3
2015-12-31 17:00:00,14769.0,365,1,0,1,0,0,0,17,12,3
2015-12-31 18:00:00,15353.0,365,1,0,1,0,0,0,18,12,3
2015-12-31 19:00:00,15360.0,365,1,0,1,0,0,0,19,12,3
2015-12-31 20:00:00,15030.0,365,1,0,1,0,0,0,20,12,3
2015-12-31 21:00:00,14642.0,365,1,0,1,0,0,0,21,12,3
2015-12-31 22:00:00,14212.0,365,1,0,1,0,0,0,22,12,3
2015-12-31 23:00:00,13843.0,365,1,0,1,0,0,0,23,12,3
2016-01-01 00:00:00,13487.0,1,1,0,1,0,0,0,0,1,4
2016-01-01 01:00:00,13135.0,1,1,0,1,0,0,0,1,1,4
2016-01-01 02:00:00,12912.0,1,1,0,1,0,0,0,2,1,4
2016-01-01 03:00:00,12685.0,1,1,0,1,0,0,0,3,1,4
2016-01-01 04:00:00,12631.0,1,1,0,1,0,0,0,4,1,4
2016-01-01 05:00:00,12667.0,1,1,0,1,0,0,0,5,1,4
2016-01-01 06:00:00,12937.0,1,1,0,1,0,0,0,6,1,4
2016-01-01 07:00:00,13297.0,1,1,0,1,0,0,0,7,1,4
2016-01-01 08:00:00,13635.0,1,1,0,1,0,0,0,8,1,4
2016-01-01 09:00:00,13828.0,1,1,0,1,0,0,0,9,1,4
2016-01-01 10:00:00,14232.0,1,1,0,1,0,0,0,10,1,4
2016-01-01 11:00:00,14528.0,1,1,0,1,0,0,0,11,1,4
2016-01-01 12:00:00,14626.0,1,1,0,1,0,0,0,12,1,4
2016-01-01 13:00:00,14568.0,1,1,0,1,0,0,0,13,1,4
2016-01-01 14:00:00,14284.0,1,1,0,1,0,0,0,14,1,4
2016-01-01 15:00:00,14106.0,1,1,0,1,0,0,0,15,1,4
2016-01-01 16:00:00,14064.0,1,1,0,1,0,0,0,16,1,4
2016-01-01 17:00:00,14350.0,1,1,0,1,0,0,0,17,1,4
2016-01-01 18:00:00,15307.0,1,1,0,1,0,0,0,18,1,4
2016-01-01 19:00:00,15594.0,1,1,0,1,0,0,0,19,1,4
2016-01-01 20:00:00,15595.0,1,1,0,1,0,0,0,20,1,4
2016-01-01 21:00:00,15473.0,1,1,0,1,0,0,0,21,1,4
2016-01-01 22:00:00,15280.0,1,1,0,1,0,0,0,22,1,4
2016-01-01 23:00:00,14833.0,1,1,0,1,0,0,0,23,1,4
2016-01-02 00:00:00,14338.0,2,0,1,1,0,0,0,0,1,5
2016-01-02 01:00:00,13966.0,2,0,1,1,0,0,0,1,1,5
2016-01-02 02:00:00,13751.0,2,0,1,1,0,0,0,2,1,5
2016-01-02 03:00:00,13642.0,2,0,1,1,0,0,0,3,1,5
2016-01-02 04:00:00,13668.0,2,0,1,1,0,0,0,4,1,5
2016-01-02 05:00:00,13784.0,2,0,1,1,0,0,0,5,1,5
2016-01-02 06:00:00,14098.0,2,0,1,1,0,0,0,6,1,5
2016-01-02 07:00:00,14534.0,2,0,1,1,0,0,0,7,1,5
2016-01-02 08:00:00,15058.0,2,0,1,1,0,0,0,8,1,5
2016-01-02 09:00:00,15310.0,2,0,1,1,0,0,0,9,1,5
2016-01-02 10:00:00,15265.0,2,0,1,1,0,0,0,10,1,5
2016-01-02 11:00:00,15102.0,2,0,1,1,0,0,0,11,1,5
2016-01-02 12:00:00,14779.0,2,0,1,1,0,0,0,12,1,5
2016-01-02 13:00:00,14364.0,2,0,1,1,0,0,0,13,1,5
2016-01-02 14:00:00,13956.0,2,0,1,1,0,0,0,14,1,5
2016-01-02 15:00:00,13561.0,2,0,1,1,0,0,0,15,1,5
2016-01-02 16:00:00,13501.0,2,0,1,1,0,0,0,16,1,5
2016-01-02 17:00:00,13711.0,2,0,1,1,0,0,0,17,1,5
2016-01-02 18:00:00,14741.0,2,0,1,1,0,0,0,18,1,5
2016-01-02 19:00:00,15383.0,2,0,1,1,0,0,0,19,1,5
2016-01-02 20:00:00,15481.0,2,0,1,1,0,0,0,20,1,5
2016-01-02 21:00:00,15420.0,2,0,1,1,0,0,0,21,1,5
2016-01-02 22:00:00,15284.0,2,0,1,1,0,0,0,22,1,5
2016-01-02 23:00:00,14921.0,2,0,1,1,0,0,0,23,1,5
2016-01-03 00:00:00,14450.0,3,0,1,1,0,0,0,0,1,6
2016-01-03 01:00:00,14075.0,3,0,1,1,0,0,0,1,1,6
2016-01-03 02:00:00,13776.0,3,0,1,1,0,0,0,2,1,6
2016-01-03 03:00:00,13637.0,3,0,1,1,0,0,0,3,1,6
2016-01-03 04:00:00,13644.0,3,0,1,1,0,0,0,4,1,6
2016-01-03 05:00:00,13719.0,3,0,1,1,0,0,0,5,1,6
2016-01-03 06:00:00,13886.0,3,0,1,1,0,0,0,6,1,6
2016-01-03 07:00:00,14228.0,3,0,1,1,0,0,0,7,1,6
2016-01-03 08:00:00,14709.0,3,0,1,1,0,0,0,8,1,6
2016-01-03 09:00:00,15174.0,3,0,1,1,0,0,0,9,1,6
2016-01-03 10:00:00,15069.0,3,0,1,1,0,0,0,10,1,6
2016-01-03 11:00:00,14825.0,3,0,1,1,0,0,0,11,1,6
2016-01-03 12:00:00,14554.0,3,0,1,1,0,0,0,12,1,6
2016-01-03 13:00:00,14434.0,3,0,1,1,0,0,0,13,1,6
2016-01-03 14:00:00,14223.0,3,0,1,1,0,0,0,14,1,6
2016-01-03 15:00:00,14111.0,3,0,1,1,0,0,0,15,1,6
2016-01-03 16:00:00,14103.0,3,0,1,1,0,0,0,16,1,6
2016-01-03 17:00:00,14469.0,3,0,1,1,0,0,0,17,1,6
2016-01-03 18:00:00,15440.0,3,0,1,1,0,0,0,18,1,6
2016-01-03 19:00:00,15946.0,3,0,1,1,0,0,0,19,1,6
2016-01-03 20:00:00,15976.0,3,0,1,1,0,0,0,20,1,6
2016-01-03 21:00:00,15947.0,3,0,1,1,0,0,0,21,1,6
2016-01-03 22:00:00,15485.0,3,0,1,1,0,0,0,22,1,6
2016-01-03 23:00:00,15038.0,3,0,1,1,0,0,0,23,1,6
2016-01-04 00:00:00,14577.0,4,0,0,1,0,0,0,0,1,0
2016-01-04 01:00:00,14153.0,4,0,0,1,0,0,0,1,1,0
2016-01-04 02:00:00,14051.0,4,0,0,1,0,0,0,2,1,0
2016-01-04 03:00:00,14158.0,4,0,0,1,0,0,0,3,1,0
2016-01-04 04:00:00,14205.0,4,0,0,1,0,0,0,4,1,0
2016-01-04 05:00:00,14647.0,4,0,0,1,0,0,0,5,1,0
2016-01-04 06:00:00,15447.0,4,0,0,1,0,0,0,6,1,0
2016-01-04 07:00:00,16847.0,4,0,0,1,0,0,0,7,1,0
2016-01-04 08:00:00,17696.0,4,0,0,1,0,0,0,8,1,0
2016-01-04 09:00:00,17759.0,4,0,0,1,0,0,0,9,1,0
2016-01-04 10:00:00,17804.0,4,0,0,1,0,0,0,10,1,0
2016-01-04 11:00:00,17847.0,4,0,0,1,0,0,0,11,1,0
2016-01-04 12:00:00,17730.0,4,0,0,1,0,0,0,12,1,0
2016-01-04 13:00:00,17666.0,4,0,0,1,0,0,0,13,1,0
2016-01-04 14:00:00,17461.0,4,0,0,1,0,0,0,14,1,0
2016-01-04 15:00:00,17297.0,4,0,0,1,0,0,0,15,1,0
2016-01-04 16:00:00,17111.0,4,0,0,1,0,0,0,16,1,0
2016-01-04 17:00:00,17392.0,4,0,0,1,0,0,0,17,1,0
2016-01-04 18:00:00,18275.0,4,0,0,1,0,0,0,18,1,0
2016-01-04 19:00:00,18893.0,4,0,0,1,0,0,0,19,1,0
2016-01-04 20:00:00,18928.0,4,0,0,1,0,0,0,20,1,0
2016-01-04 21:00:00,18789.0,4,0,0,1,0,0,0,21,1,0
2016-01-04 22:00:00,18402.0,4,0,0,1,0,0,0,22,1,0
2016-01-04 23:00:00,17657.0,4,0,0,1,0,0,0,23,1,0
2016-01-05 00:00:00,16894.0,5,0,0,1,0,0,0,0,1,1
2016-01-05 01:00:00,16549.0,5,0,0,1,0,0,0,1,1,1
2016-01-05 02:00:00,16420.0,5,0,0,1,0,0,0,2,1,1
2016-01-05 03:00:00,16466.0,5,0,0,1,0,0,0,3,1,1
2016-01-05 04:00:00,16555.0,5,0,0,1,0,0,0,4,1,1
2016-01-05 05:00:00,17093.0,5,0,0,1,0,0,0,5,1,1
2016-01-05 06:00:00,18090.0,5,0,0,1,0,0,0,6,1,1
2016-01-05 07:00:00,19603.0,5,0,0,1,0,0,0,7,1,1
2016-01-05 08:00:00,20424.0,5,0,0,1,0,0,0,8,1,1
2016-01-05 09:00:00,20129.0,5,0,0,1,0,0,0,9,1,1
2016-01-05 10:00:00,19363.0,5,0,0,1,0,0,0,10,1,1
2016-01-05 11:00:00,18929.0,5,0,0,1,0,0,0,11,1,1
2016-01-05 12:00:00,18348.0,5,0,0,1,0,0,0,12,1,1
2016-01-05 13:00:00,17670.0,5,0,0,1,0,0,0,13,1,1
2016-01-05 14:00:00,17187.0,5,0,0,1,0,0,0,14,1,1
2016-01-05 15:00:00,16662.0,5,0,0,1,0,0,0,15,1,1
2016-01-05 16:00:00,16473.0,5,0,0,1,0,0,0,16,1,1
2016-01-05 17:00:00,16702.0,5,0,0,1,0,0,0,17,1,1
2016-01-05 18:00:00,17952.0,5,0,0,1,0,0,0,18,1,1
2016-01-05 19:00:00,18822.0,5,0,0,1,0,0,0,19,1,1
2016-01-05 20:00:00,19010.0,5,0,0,1,0,0,0,20,1,1
2016-01-05 21:00:00,18935.0,5,0,0,1,0,0,0,21,1,1
2016-01-05 22:00:00,18594.0,5,0,0,1,0,0,0,22,1,1
2016-01-05 23:00:00,17893.0,5,0,0,1,0,0,0,23,1,1
2016-01-06 00:00:00,17311.0,6,0,0,1,0,0,0,0,1,2
2016-01-06 01:00:00,16957.0,6,0,0,1,0,0,0,1,1,2
2016-01-06 02:00:00,16828.0,6,0,0,1,0,0,0,2,1,2
2016-01-06 03:00:00,16931.0,6,0,0,1,0,0,0,3,1,2
2016-01-06 04:00:00,17048.0,6,0,0,1,0,0,0,4,1,2
2016-01-06 05:00:00,17537.0,6,0,0,1,0,0,0,5,1,2
2016-01-06 06:00:00,18415.0,6,0,0,1,0,0,0,6,1,2
2016-01-06 07:00:00,19769.0,6,0,0,1,0,0,0,7,1,2
2016-01-06 08:00:00,20502.0,6,0,0,1,0,0,0,8,1,2
2016-01-06 09:00:00,20107.0,6,0,0,1,0,0,0,9,1,2
2016-01-06 10:00:00,19279.0,6,0,0,1,0,0,0,10,1,2
2016-01-06 11:00:00,18413.0,6,0,0,1,0,0,0,11,1,2
2016-01-06 12:00:00,17575.0,6,0,0,1,0,0,0,12,1,2
2016-01-06 13:00:00,16877.0,6,0,0,1,0,0,0,13,1,2
2016-01-06 14:00:00,16340.0,6,0,0,1,0,0,0,14,1,2
2016-01-06 15:00:00,15902.0,6,0,0,1,0,0,0,15,1,2
2016-01-06 16:00:00,15706.0,6,0,0,1,0,0,0,16,1,2
2016-01-06 17:00:00,15967.0,6,0,0,1,0,0,0,17,1,2
2016-01-06 18:00:00,17149.0,6,0,0,1,0,0,0,18,1,2
2016-01-06 19:00:00,17876.0,6,0,0,1,0,0,0,19,1,2
2016-01-06 20:00:00,18011.0,6,0,0,1,0,0,0,20,1,2
2016-01-06 21:00:00,17978.0,6,0,0,1,0,0,0,21,1,2
2016-01-06 22:00:00,17396.0,6,0,0,1,0,0,0,22,1,2
2016-01-06 23:00:00,16763.0,6,0,0,1,0,0,0,23,1,2
2016-01-07 00:00:00,16123.0,7,0,0,1,0,0,0,0,1,3
2016-01-07 01:00:00,15691.0,7,0,0,1,0,0,0,1,1,3
2016-01-07 02:00:00,15636.0,7,0,0,1,0,0,0,2,1,3
2016-01-07 03:00:00,15597.0,7,0,0,1,0,0,0,3,1,3
